file_name,timestamp,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral
MarkRutte_MariekeElsinga.mkv,00:29,angry,60.749016,0.022545805,8.826846,0.0025635299,8.840683,0.015100577,21.543243
MarkRutte_MariekeElsinga.mkv,00:30,happy,0.30451146,3.723763e-05,0.5181385,99.13837,0.009816012,0.006420527,0.022713045
MarkRutte_MariekeElsinga.mkv,00:30,fear,0.04653611,4.928764e-10,60.729794,4.203794e-05,28.676157,0.052684516,10.494793
MarkRutte_MariekeElsinga.mkv,00:31,happy,22.870771,0.0042716777,0.64790845,74.120674,0.7799306,0.004710408,1.5717354
MarkRutte_MariekeElsinga.mkv,00:32,happy,7.3834887,8.069975e-06,0.010508454,89.62817,0.26247415,0.0008973281,2.714455
MarkRutte_MariekeElsinga.mkv,00:33,happy,0.030929301,2.310484e-07,0.0001439227,99.82336,0.0037661924,1.3328895e-05,0.14179581
MarkRutte_MariekeElsinga.mkv,00:33,happy,1.6526283e-07,6.679237e-15,1.4552078e-11,99.55683,3.6863116e-07,2.0820154e-09,0.4431635
MarkRutte_MariekeElsinga.mkv,00:34,happy,0.093432225,0.00012932456,0.017783402,98.286285,0.037133984,0.013607193,1.5516179
MarkRutte_MariekeElsinga.mkv,00:35,neutral,1.9009637,0.0025227384,0.9020017,20.444777,10.88883,0.008989872,65.85191
MarkRutte_MariekeElsinga.mkv,00:36,neutral,1.933403,0.003166894,2.3686893,1.2774632,46.927864,0.0036569494,47.485752
MarkRutte_MariekeElsinga.mkv,00:36,neutral,0.48888817,7.485414e-05,0.0349075,4.365782,3.7287745,0.0017599436,91.379814
MarkRutte_MariekeElsinga.mkv,00:37,neutral,0.01771839,6.6741663e-06,0.006429526,13.743546,0.5057332,0.0001688184,85.7264
MarkRutte_MariekeElsinga.mkv,00:38,neutral,0.00018079807,2.4198412e-08,0.2762861,8.052013,0.00299229,0.89268523,90.77584
MarkRutte_MariekeElsinga.mkv,00:38,sad,18.465216,0.0023677803,6.259873,0.07371262,67.47259,0.003285351,7.7229652
MarkRutte_MariekeElsinga.mkv,00:41,neutral,12.724437,0.021692066,11.751048,13.389355,19.96335,0.3907485,41.759377
MarkRutte_MariekeElsinga.mkv,00:41,happy,0.03255296,4.3582863e-06,0.03630349,99.53746,0.33955848,0.029400561,0.02471756
MarkRutte_MariekeElsinga.mkv,00:42,neutral,0.0002945319,1.2575996e-12,10.728996,0.05121847,1.8019594,0.0057857614,87.41174
MarkRutte_MariekeElsinga.mkv,00:43,fear,5.5503674,0.077264994,36.649044,20.618134,25.6319,1.1332488,10.34004
MarkRutte_MariekeElsinga.mkv,00:43,happy,0.025471725,6.2020095e-05,0.9831601,54.67043,3.5794523,0.26031864,40.481106
MarkRutte_MariekeElsinga.mkv,00:44,neutral,0.27625048,0.0012315065,8.134171,0.07281844,19.824278,0.0024683706,71.68878
MarkRutte_MariekeElsinga.mkv,00:45,sad,10.877892,0.022289544,19.23771,0.0010184767,66.54489,0.0018499617,3.3143516
MarkRutte_MariekeElsinga.mkv,00:46,happy,2.667408e-05,2.7333397e-07,0.00025512942,94.58399,0.021212706,0.00027535105,5.394243
MarkRutte_MariekeElsinga.mkv,00:46,neutral,0.0011667527,9.749447e-21,0.0002653,1.8185506e-10,0.4764949,3.939975e-13,99.52207
MarkRutte_MariekeElsinga.mkv,00:48,neutral,0.48100087,0.0007851453,5.164677,24.198542,3.3324678,0.47000414,66.35252
MarkRutte_MariekeElsinga.mkv,00:48,neutral,4.6205187,8.22234e-07,1.3510617,1.492193,1.4586928,0.004242776,91.073296
MarkRutte_MariekeElsinga.mkv,00:49,neutral,19.326439,0.00040851036,8.690607,8.151186,5.1044807,0.16219488,58.564686
MarkRutte_MariekeElsinga.mkv,00:50,neutral,10.70961,0.00010072242,2.1166487,0.55661273,4.0907784,0.004006943,82.52224
MarkRutte_MariekeElsinga.mkv,00:51,sad,19.689882,0.0006466169,6.446603,0.09770923,72.98826,0.00024438105,0.776656
MarkRutte_MatthijsNieuwkerk.mp4,00:01,angry,42.505966,0.0011521708,3.818233,0.0077678044,36.82716,0.0005219512,16.839191
MarkRutte_MatthijsNieuwkerk.mp4,00:02,sad,32.20353,0.008444607,4.243121,1.0049165,42.306618,0.01108254,20.222294
MarkRutte_MatthijsNieuwkerk.mp4,00:02,fear,17.379631,0.0024442757,61.10133,0.30558798,20.85127,0.22549269,0.13424933
MarkRutte_MatthijsNieuwkerk.mp4,00:05,happy,0.08331749,1.4623985e-05,0.0024114554,95.400215,0.10503144,0.008566116,4.4004536
MarkRutte_MatthijsNieuwkerk.mp4,00:06,neutral,19.262909,0.016356947,4.408093,13.738359,15.881499,0.057432957,46.63535
MarkRutte_MatthijsNieuwkerk.mp4,00:07,neutral,0.031680264,4.9782197e-05,0.14911187,0.10142604,9.896281,0.00043559607,89.82102
MarkRutte_MatthijsNieuwkerk.mp4,00:11,neutral,17.815481,0.057225652,21.17412,0.02455627,28.061527,1.0388453,31.828255
MarkRutte_MatthijsNieuwkerk.mp4,00:12,sad,17.150763,0.0029012528,3.3219235,0.36258242,72.507774,0.0004013869,6.6536593
MarkRutte_MatthijsNieuwkerk.mp4,00:12,sad,1.3528831,0.0012322897,4.4211397,0.18599695,69.91459,0.00047841907,24.123688
MarkRutte_MatthijsNieuwkerk.mp4,00:13,sad,8.544654,1.8549885e-05,0.67415804,0.018160583,77.660416,6.182864e-05,13.102536
